"date","lc_class","lc_descr","aet_lm2m","pet_lm2m"
"2003-12-27",10,"Crops rainfed",12.0126835753015,48.3372316058746
"2003-12-27",30,"Crop-tree mosaic",9.2865416340704,44.36313753922
"2003-12-27",60,"Woodland",18.391336390058,49.732356875295
"2003-12-27",120,"Shrubland",51.958950615845,89.0504192623423
"2003-12-27",130,"Grassland",362.310044665975,397.146901094285
"2003-12-27",180,"Flooded Vegetation",448.258790383468,484.26487185504
"2003-12-27",190,"Built areas",113.304346245268,154.074183007945
"2003-12-27",200,"Bare areas",291.747404292425,331.156270955404
"2003-12-27",210,"Water bodies",1293.18992328108,1318.50649630086
"2004-01-25",10,"Crops rainfed",23.8286127081841,57.9916948570964
"2004-01-25",30,"Crop-tree mosaic",22.675891956875,56.5994218952946
"2004-01-25",60,"Woodland",31.1583512406234,60.3228675039591
"2004-01-25",120,"Shrubland",64.6687896501077,96.5654521187209
"2004-01-25",130,"Grassland",371.028439910796,403.262163360503
"2004-01-25",180,"Flooded Vegetation",457.990547051301,489.986492981782
"2004-01-25",190,"Built areas",120.915321001443,157.038708020282
"2004-01-25",200,"Bare areas",299.674004290263,336.64940423584
"2004-01-25",210,"Water bodies",1300.02503562241,1321.14947368322
"2004-02-26",10,"Crops rainfed",26.2678449745404,49.5798898740505
"2004-02-26",30,"Crop-tree mosaic",24.3947638016075,47.559076618589
"2004-02-26",60,"Woodland",33.9662793849815,54.2405119040382
"2004-02-26",120,"Shrubland",67.7697385056533,89.3724757480058
"2004-02-26",130,"Grassland",373.956479472013,396.573667935542
"2004-02-26",180,"Flooded Vegetation",461.172303998792,481.997303730733
"2004-02-26",190,"Built areas",124.282794214064,148.101342314033
"2004-02-26",200,"Bare areas",303.481137621562,328.9866709493
"2004-02-26",210,"Water bodies",1302.08233896534,1316.43992327572
"2004-03-29",10,"Crops rainfed",28.7155023295429,53.1672804894637
"2004-03-29",30,"Crop-tree mosaic",26.4148331602139,50.5598777516431
"2004-03-29",60,"Woodland",35.5648024334608,56.6880268302029
"2004-03-29",120,"Shrubland",70.7834446302092,93.0714080897846
"2004-03-29",130,"Grassland",378.006084329089,400.061464269111
"2004-03-29",180,"Flooded Vegetation",464.29933099489,485.970952317521
"2004-03-29",190,"Built areas",127.4126328294,150.524191907657
"2004-03-29",200,"Bare areas",309.286737675985,331.897004292806
"2004-03-29",210,"Water bodies",1302.69441771775,1318.76436143511
"2004-04-30",10,"Crops rainfed",19.3639711473677,54.8156505674082
"2004-04-30",30,"Crop-tree mosaic",18.4084654717623,51.652089532626
"2004-04-30",60,"Woodland",25.2663208777589,57.5819406740459
"2004-04-30",120,"Shrubland",58.6944408429224,94.343101191938
"2004-04-30",130,"Grassland",368.04214813673,402.153196816024
"2004-04-30",180,"Flooded Vegetation",453.958114791561,488.381087844436
"2004-04-30",190,"Built areas",115.722041453085,156.048385456044
"2004-04-30",200,"Bare areas",298.981537661235,335.573070851644
"2004-04-30",210,"Water bodies",1294.95059746303,1321.66379954306
"2004-05-24",10,"Crops rainfed",12.2482641344181,48.5799133845584
"2004-05-24",30,"Crop-tree mosaic",10.6974232021164,44.9970047770848
"2004-05-24",60,"Woodland",17.0066820861413,50.1601780670804
"2004-05-24",120,"Shrubland",50.9456452640786,88.2094835979608
"2004-05-24",130,"Grassland",362.90375401981,397.086570598289
"2004-05-24",180,"Flooded Vegetation",448.239646215697,483.781087411417
"2004-05-24",190,"Built areas",110.101073698331,152.263797595937
"2004-05-24",200,"Bare areas",293.836893167496,330.884537577311
"2004-05-24",210,"Water bodies",1291.48692706997,1318.92026031151
"2004-06-25",10,"Crops rainfed",9.58494913641962,45.8930707915907
"2004-06-25",30,"Crop-tree mosaic",7.34985959368411,41.9705732022334
"2004-06-25",60,"Woodland",13.496664379231,47.2243527255104
"2004-06-25",120,"Shrubland",48.6655928758338,85.1719653123529
"2004-06-25",130,"Grassland",361.288181580744,394.193911038199
"2004-06-25",180,"Flooded Vegetation",446.562844456853,481.491222690892
"2004-06-25",190,"Built areas",108.984675876556,150.690858492287
"2004-06-25",200,"Bare areas",292.15747096316,328.176471028646
"2004-06-25",210,"Water bodies",1290.71239520459,1317.13655266065
"2004-07-27",10,"Crops rainfed",7.70402901225799,50.7859299433894
"2004-07-27",30,"Crop-tree mosaic",5.16346217288725,46.9259167467362
"2004-07-27",60,"Woodland",11.4130268108002,51.875995615096
"2004-07-27",120,"Shrubland",46.6923166947906,90.3301216004457
"2004-07-27",130,"Grassland",359.597938413823,399.182421735862
"2004-07-27",180,"Flooded Vegetation",445.160817416939,486.21487148388
"2004-07-27",190,"Built areas",107.793009182458,156.070159624982
"2004-07-27",200,"Bare areas",290.374604303996,334.17420417277
"2004-07-27",210,"Water bodies",1290.01773229476,1320.02166482304
"2004-08-28",10,"Crops rainfed",6.34777724784947,60.1662220967008
"2004-08-28",30,"Crop-tree mosaic",3.59578790607963,56.5712338987262
"2004-08-28",60,"Woodland",9.33659136536665,61.6112843901859
"2004-08-28",120,"Shrubland",45.2157534986219,99.3679885986174
"2004-08-28",130,"Grassland",358.403971848807,407.300157202631
"2004-08-28",180,"Flooded Vegetation",444.052709308428,495.6898715045
"2004-08-28",190,"Built areas",106.762364018508,165.949998219808
"2004-08-28",200,"Bare areas",289.127270965656,344.355204345703
"2004-08-28",210,"Water bodies",1289.39919296409,1326.00677738833
"2004-09-29",10,"Crops rainfed",5.73481507729313,66.6208015213637
"2004-09-29",30,"Crop-tree mosaic",2.75233729684317,62.9151965841666
"2004-09-29",60,"Woodland",8.02496258563331,68.6711748764438
"2004-09-29",120,"Shrubland",44.4843802360251,106.496869260917
"2004-09-29",130,"Grassland",357.764777319373,413.797497707007
"2004-09-29",180,"Flooded Vegetation",443.688520118191,501.520277074865
"2004-09-29",190,"Built areas",106.550536062448,171.958331405476
"2004-09-29",200,"Bare areas",288.869404301008,350.768804250081
"2004-09-29",210,"Water bodies",1289.2160469009,1329.67419326439
"2004-10-31",10,"Crops rainfed",6.25401490312695,72.1453357430592
"2004-10-31",30,"Crop-tree mosaic",3.07157251023207,68.7156343085166
"2004-10-31",60,"Woodland",9.16868976983089,73.8215357568072
"2004-10-31",120,"Shrubland",44.6957026631937,112.275892758271
"2004-10-31",130,"Grassland",357.749245405487,419.027148103569
"2004-10-31",180,"Flooded Vegetation",444.202033621234,505.918925929714
"2004-10-31",190,"Built areas",107.00161131864,176.456718690934
"2004-10-31",200,"Bare areas",289.071270966053,355.688737467448
"2004-10-31",210,"Water bodies",1289.64610307806,1332.77391197976
"2004-11-24",10,"Crops rainfed",6.27922658374543,78.7697431137425
"2004-11-24",30,"Crop-tree mosaic",3.06555444764193,75.9008148440363
"2004-11-24",60,"Woodland",9.85122240431436,80.3685749976927
"2004-11-24",120,"Shrubland",44.6592327195237,119.064638776927
"2004-11-24",130,"Grassland",357.604584816601,425.393277847151
"2004-11-24",180,"Flooded Vegetation",443.989195796686,512.600907609269
"2004-11-24",190,"Built areas",106.867740360159,182.613977493778
"2004-11-24",200,"Bare areas",288.796182078958,363.652893290202
"2004-11-24",210,"Water bodies",1289.53524164872,1336.56894949581
"2004-12-26",10,"Crops rainfed",14.2930990235132,64.4273779166811
"2004-12-26",30,"Crop-tree mosaic",13.288635611416,62.4425751667508
"2004-12-26",60,"Woodland",20.2811358557798,66.5297128308306
"2004-12-26",120,"Shrubland",52.6838656596008,104.193294930121
"2004-12-26",130,"Grassland",362.316160298843,412.351281882057
"2004-12-26",180,"Flooded Vegetation",448.922303889249,498.241223000191
"2004-12-26",190,"Built areas",112.15671887449,165.744890889814
"2004-12-26",200,"Bare areas",291.465604292552,348.716804199219
"2004-12-26",210,"Water bodies",1293.57250760111,1325.68964240256
"2005-01-25",10,"Crops rainfed",15.7639782138036,67.0894721244103
"2005-01-25",30,"Crop-tree mosaic",14.5999999956837,64.8342665668206
"2005-01-25",60,"Woodland",22.7968220278705,68.9102679321309
"2005-01-25",120,"Shrubland",56.033924345858,106.159046077997
"2005-01-25",130,"Grassland",364.773497991817,413.956673941572
"2005-01-25",180,"Flooded Vegetation",450.600006670565,498.706762880892
"2005-01-25",190,"Built areas",111.501577442571,167.201840129652
"2005-01-25",200,"Bare areas",292.438870972315,348.088337483724
"2005-01-25",210,"Water bodies",1294.9834626605,1327.51829395937
"2005-02-26",10,"Crops rainfed",15.80691498698,72.2378844590366
"2005-02-26",30,"Crop-tree mosaic",14.5594070116049,69.6843491936423
"2005-02-26",60,"Woodland",24.0868237053798,73.6728675037059
"2005-02-26",120,"Shrubland",56.5074890333275,110.684149628292
"2005-02-26",130,"Grassland",364.959795185041,419.080029723415
"2005-02-26",180,"Flooded Vegetation",450.800006602262,504.367574743322
"2005-02-26",190,"Built areas",110.541314261838,171.090787706877
"2005-02-26",200,"Bare areas",293.260537637711,354.715537556966
"2005-02-26",210,"Water bodies",1294.55172102103,1331.42644020681
"2005-03-30",10,"Crops rainfed",13.4111486956322,63.1333756227464
"2005-03-30",30,"Crop-tree mosaic",12.1750165233921,59.7024528470652
"2005-03-30",60,"Woodland",20.3133047788673,64.1848613474403
"2005-03-30",120,"Shrubland",52.7871432513339,102.202236840913
"2005-03-30",130,"Grassland",363.822447440801,411.561881045621
"2005-03-30",180,"Flooded Vegetation",448.806087667878,497.285817326726
"2005-03-30",190,"Built areas",108.29447213725,164.12868270874
"2005-03-30",200,"Bare areas",293.722937633514,346.747070983887
"2005-03-30",210,"Water bodies",1292.13177722759,1327.3236312009
"2005-04-23",10,"Crops rainfed",10.4085332070775,61.9624329248526
"2005-04-23",30,"Crop-tree mosaic",8.49391037030782,58.683085552174
"2005-04-23",60,"Woodland",15.3615609459651,63.7540213783991
"2005-04-23",120,"Shrubland",49.3712214299597,100.571462720574
"2005-04-23",130,"Grassland",362.334881459534,409.807029233926
"2005-04-23",180,"Flooded Vegetation",446.381988560831,495.663970431766
"2005-04-23",190,"Built areas",106.350173898747,162.934384155273
"2005-04-23",200,"Bare areas",291.850937600136,344.852626383464
"2005-04-23",210,"Water bodies",1290.75696449333,1325.91763862867
"2005-05-25",10,"Crops rainfed",7.61659604790451,56.7095399017291
"2005-05-25",30,"Crop-tree mosaic",4.80455896962307,52.7716386301666
"2005-05-25",60,"Woodland",11.0672377285631,57.8274393470984
"2005-05-25",120,"Shrubland",46.2126646134831,95.7837876890952
"2005-05-25",130,"Grassland",359.725827458007,404.954177064234
"2005-05-25",180,"Flooded Vegetation",444.660141731436,492.131087432037
"2005-05-25",190,"Built areas",105.349735285734,160.001051169948
"2005-05-25",200,"Bare areas",289.568070961158,340.756070943197
"2005-05-25",210,"Water bodies",1289.8753165663,1324.12672102853
"2005-06-26",10,"Crops rainfed",6.50464995880434,51.7973185772617
"2005-06-26",30,"Crop-tree mosaic",3.474727450482,47.5822926846754
"2005-06-26",60,"Woodland",9.26456183026963,52.6857450550433
"2005-06-26",120,"Shrubland",45.2285052645813,91.4908847524489
"2005-06-26",130,"Grassland",358.952913328951,401.274853054702
"2005-06-26",180,"Flooded Vegetation",444.312844442355,488.266898696487
"2005-06-26",190,"Built areas",104.973945825978,155.84815621627
"2005-06-26",200,"Bare areas",289.273604297002,337.285004333496
"2005-06-26",210,"Water bodies",1289.64526037654,1320.98318168554
"2005-07-28",10,"Crops rainfed",6.32431549787723,53.2161797198609
"2005-07-28",30,"Crop-tree mosaic",3.2224314532187,48.8317228304028
"2005-07-28",60,"Woodland",8.88594831957043,54.141744016691
"2005-07-28",120,"Shrubland",45.1237313690892,92.6771796931845
"2005-07-28",130,"Grassland",358.889286658397,402.303628909893
"2005-07-28",180,"Flooded Vegetation",444.302033625744,489.306763210812
"2005-07-28",190,"Built areas",104.963682670342,157.302630053068
"2005-07-28",200,"Bare areas",289.387737636407,338.047004343669
"2005-07-28",210,"Water bodies",1289.6637997058,1321.78430540106
"2005-08-29",10,"Crops rainfed",5.56346310532567,58.2872424296595
"2005-08-29",30,"Crop-tree mosaic",2.35370828698167,54.2840187985156
"2005-08-29",60,"Woodland",7.71846573876258,59.7857035451105
"2005-08-29",120,"Shrubland",44.1674496882275,97.4106093798605
"2005-08-29",130,"Grassland",358.117179470252,407.044174024742
"2005-08-29",180,"Flooded Vegetation",443.575682276407,493.511492754962
"2005-08-29",190,"Built areas",104.211577403545,161.927366919267
"2005-08-29",200,"Bare areas",288.726804302573,343.033404296875
"2005-08-29",210,"Water bodies",1289.17812554873,1324.30790071809
"2005-09-30",10,"Crops rainfed",4.83778572117007,67.9098010029525
"2005-09-30",30,"Crop-tree mosaic",1.54064255078555,63.9582259232036
"2005-09-30",60,"Woodland",6.71480659969396,69.7791818554837
"2005-09-30",120,"Shrubland",43.6051000170128,107.99033483316
"2005-09-30",130,"Grassland",357.761074116306,416.24362580814
"2005-09-30",180,"Flooded Vegetation",443.308790384314,502.531762406633
"2005-09-30",190,"Built areas",103.983419515663,172.184471612228
"2005-09-30",200,"Bare areas",288.639737633745,352.591537597656
"2005-09-30",210,"Water bodies",1289.00902443103,1330.53430527248
"2005-10-24",10,"Crops rainfed",4.37108847696987,76.2432495879481
"2005-10-24",30,"Crop-tree mosaic",0.921561500362173,72.4745622753979
"2005-10-24",60,"Woodland",6.09789792111238,78.3284654462215
"2005-10-24",120,"Shrubland",43.1866060089016,116.00063614895
"2005-10-24",130,"Grassland",357.512165265267,423.236119849964
"2005-10-24",180,"Flooded Vegetation",443.060366965528,510.61171887372
"2005-10-24",190,"Built areas",103.830173899704,180.281752897564
"2005-10-24",200,"Bare areas",288.46844874536,363.065426656087
"2005-10-24",210,"Water bodies",1288.8202603816,1335.7157660495
"2005-11-25",10,"Crops rainfed",7.39029065572775,61.2794735763425
"2005-11-25",30,"Crop-tree mosaic",4.09953750034429,56.8931945558818
"2005-11-25",60,"Woodland",10.4593344753539,62.2720004327662
"2005-11-25",120,"Shrubland",46.4959336257443,100.525107456679
"2005-11-25",130,"Grassland",360.173117360157,408.947904140737
"2005-11-25",180,"Flooded Vegetation",445.650682294691,495.747979550748
"2005-11-25",190,"Built areas",106.437103710676,163.261314111007
"2005-11-25",200,"Bare areas",290.940270967484,345.359804229736
"2005-11-25",210,"Water bodies",1290.30453003257,1326.45003556669
"2005-12-27",10,"Crops rainfed",16.9348291930862,44.601601705893
"2005-12-27",30,"Crop-tree mosaic",13.8980178380903,41.7441443382493
"2005-12-27",60,"Woodland",21.4671423036396,43.9711291847773
"2005-12-27",120,"Shrubland",57.7665187645022,83.1105679609176
"2005-12-27",130,"Grassland",367.668092982923,392.921990628074
"2005-12-27",180,"Flooded Vegetation",453.121628220017,477.820276930525
"2005-12-27",190,"Built areas",113.565787907651,141.737103673031
"2005-12-27",200,"Bare areas",297.527470971425,325.52053755188
"2005-12-27",210,"Water bodies",1295.61773224091,1313.03514804197
"2006-01-25",10,"Crops rainfed",28.240104556387,44.8990810395366
"2006-01-25",30,"Crop-tree mosaic",26.8862305514039,43.3574842812011
"2006-01-25",60,"Woodland",32.2354824698893,47.0407340774827
"2006-01-25",120,"Shrubland",68.893544979694,84.5524207661876
"2006-01-25",130,"Grassland",376.868641105262,392.406613110625
"2006-01-25",180,"Flooded Vegetation",461.764871468415,476.420276951145
"2006-01-25",190,"Built areas",123.10894575621,141.534998401843
"2006-01-25",200,"Bare areas",304.737071024577,322.003004277547
"2006-01-25",210,"Water bodies",1301.33149629229,1313.76688965787
"2006-02-26",10,"Crops rainfed",32.6950804991071,49.5522617623737
"2006-02-26",30,"Crop-tree mosaic",32.7636701884823,49.7082782004631
"2006-02-26",60,"Woodland",37.3584670622683,52.9269574030684
"2006-02-26",120,"Shrubland",72.054775848321,87.4911969313698
"2006-02-26",130,"Grassland",381.46165267094,395.891570417657
"2006-02-26",180,"Flooded Vegetation",465.997303885383,480.44460111051
"2006-02-26",190,"Built areas",125.25289318687,140.91657750983
"2006-02-26",200,"Bare areas",310.349604314168,324.024137700399
"2006-02-26",210,"Water bodies",1303.12672115712,1314.42868747068
"2006-03-30",10,"Crops rainfed",33.3383375285944,59.8656134493512
"2006-03-30",30,"Crop-tree mosaic",33.2487098777132,59.1862388204511
"2006-03-30",60,"Woodland",39.0625102616683,64.0109459741722
"2006-03-30",120,"Shrubland",73.7605199511428,98.4554529980642
"2006-03-30",130,"Grassland",382.610069198237,406.193869480407
"2006-03-30",180,"Flooded Vegetation",466.056763520112,489.71014177477
"2006-03-30",190,"Built areas",126.112630061099,152.924735300164
"2006-03-30",200,"Bare areas",311.754537582397,336.688604309082
"2006-03-30",210,"Water bodies",1304.02110309815,1321.65368725209
"2006-04-23",10,"Crops rainfed",20.6242483696898,52.36206759603
"2006-04-23",30,"Crop-tree mosaic",19.7795126233872,49.3543168981857
"2006-04-23",60,"Woodland",25.9364011947968,55.1427687859815
"2006-04-23",120,"Shrubland",58.5806394788353,91.6223897196497
"2006-04-23",130,"Grassland",370.468702018043,400.625583832215
"2006-04-23",180,"Flooded Vegetation",453.364871450373,485.768475094357
"2006-04-23",190,"Built areas",113.636489657352,151.022805344431
"2006-04-23",200,"Bare areas",298.068626499176,332.98587109375
"2006-04-23",210,"Water bodies",1295.44048508633,1319.68018538229
"2006-05-25",10,"Crops rainfed",12.5735792526593,51.6978371123793
"2006-05-25",30,"Crop-tree mosaic",10.9154316931815,47.8864538134071
"2006-05-25",60,"Woodland",16.9437675140607,53.2663010336906
"2006-05-25",120,"Shrubland",50.3989032753831,91.124016413884
"2006-05-25",130,"Grassland",363.184429780284,400.69383900697
"2006-05-25",180,"Flooded Vegetation",447.156087649835,486.714195560765
"2006-05-25",190,"Built areas",108.132103746816,152.621840346487
"2006-05-25",200,"Bare areas",292.006737616221,334.875204315186
"2006-05-25",210,"Water bodies",1291.44273226984,1320.10284453831
"2006-06-26",10,"Crops rainfed",9.23662702370607,46.2578031568498
"2006-06-26",30,"Crop-tree mosaic",6.72906880705237,42.2332285654849
"2006-06-26",60,"Woodland",12.9567827476687,47.3816213590423
"2006-06-26",120,"Shrubland",47.7331292438474,86.2771576266414
"2006-06-26",130,"Grassland",361.054359738051,396.204496792551
"2006-06-26",180,"Flooded Vegetation",445.884466048833,482.48514185725
"2006-06-26",190,"Built areas",106.827893204438,148.890261399119
"2006-06-26",200,"Bare areas",291.166870972951,330.37340423584
"2006-06-26",210,"Water bodies",1290.79975475622,1316.89357491825
"2006-07-28",10,"Crops rainfed",7.57986281785649,50.8092803836442
"2006-07-28",30,"Crop-tree mosaic",5.05640919177768,46.9133063545694
"2006-07-28",60,"Woodland",11.1674101222254,52.0457870674102
"2006-07-28",120,"Shrubland",46.1785276533823,90.0265302033807
"2006-07-28",130,"Grassland",359.775111871065,399.727258654373
"2006-07-28",180,"Flooded Vegetation",444.821628222594,485.809466078475
"2006-07-28",190,"Built areas",105.597103712433,152.714208703292
"2006-07-28",200,"Bare areas",289.976804299037,333.884671152751
"2006-07-28",210,"Water bodies",1290.11127160104,1319.46014798625
"2006-08-29",10,"Crops rainfed",6.59457868573556,59.131983254702
"2006-08-29",30,"Crop-tree mosaic",3.84538538078184,55.4427886241089
"2006-08-29",60,"Woodland",9.60495358121413,60.6589678268799
"2006-08-29",120,"Shrubland",44.9937148861523,99.1409503681873
"2006-08-29",130,"Grassland",358.845072285648,407.812748905512
"2006-08-29",180,"Flooded Vegetation",444.085817426443,493.956087576376
"2006-08-29",190,"Built areas",104.790524778554,162.096314239502
"2006-08-29",200,"Bare areas",289.085270971934,343.272070892334
"2006-08-29",210,"Water bodies",1289.55958621857,1324.73908070768
"2006-09-30",10,"Crops rainfed",6.00236070626261,65.148614565801
"2006-09-30",30,"Crop-tree mosaic",2.98605689519768,61.6332533719955
"2006-09-30",60,"Woodland",8.15879813732049,67.2364342690619
"2006-09-30",120,"Shrubland",44.1859223546341,105.68720286147
"2006-09-30",130,"Grassland",358.242879839603,414.223863343809
"2006-09-30",180,"Flooded Vegetation",443.639871459958,500.14933086086
"2006-09-30",190,"Built areas",104.363682670029,168.064998265317
"2006-09-30",200,"Bare areas",288.878804300904,349.379404266357
"2006-09-30",210,"Water bodies",1289.23205813766,1328.38458616278
"2006-10-24",10,"Crops rainfed",5.8183959439241,72.5988124570235
"2006-10-24",30,"Crop-tree mosaic",2.8642628688884,68.6741978061385
"2006-10-24",60,"Woodland",8.07189751418541,74.4879655110246
"2006-10-24",120,"Shrubland",43.924887765817,111.863068014133
"2006-10-24",130,"Grassland",358.023939521618,418.53272961699
"2006-10-24",180,"Flooded Vegetation",443.396402999356,505.783791206978
"2006-10-24",190,"Built areas",104.265261620126,175.305261632016
"2006-10-24",200,"Bare areas",288.819826522311,355.715381958008
"2006-10-24",210,"Water bodies",1289.15284465789,1333.30265739527
"2006-11-25",10,"Crops rainfed",8.14487554614477,71.0179388754308
"2006-11-25",30,"Crop-tree mosaic",6.30498677214131,66.9804002671616
"2006-11-25",60,"Woodland",11.8488329071869,72.2254261319319
"2006-11-25",120,"Shrubland",46.0970616442928,109.887328860832
"2006-11-25",130,"Grassland",359.315946216524,416.446944990634
"2006-11-25",180,"Flooded Vegetation",444.727709309475,503.345952420621
"2006-11-25",190,"Built areas",105.757893187121,172.777103544536
"2006-11-25",200,"Bare areas",289.643737630526,353.331004201253
"2006-11-25",210,"Water bodies",1290.19638397586,1331.70902457934
"2006-12-27",10,"Crops rainfed",11.3655569214318,59.3857646982044
"2006-12-27",30,"Crop-tree mosaic",10.5674826348021,57.2095600296005
"2006-12-27",60,"Woodland",16.778832066436,60.2397573970245
"2006-12-27",120,"Shrubland",50.8336559561935,96.591120270429
"2006-12-27",130,"Grassland",361.703628921117,406.248969927194
"2006-12-27",180,"Flooded Vegetation",447.178384948421,492.562169461637
"2006-12-27",190,"Built areas",107.726577412455,157.420524878251
"2006-12-27",200,"Bare areas",290.997070964177,342.771937571208
"2006-12-27",210,"Water bodies",1292.65284463797,1322.53037261963
"2007-01-25",10,"Crops rainfed",20.5014339708682,65.1110624274011
"2007-01-25",30,"Crop-tree mosaic",20.9067806177764,63.7745463494272
"2007-01-25",60,"Woodland",27.4596785512245,67.4465619448193
"2007-01-25",120,"Shrubland",62.134231533781,102.607598340311
"2007-01-25",130,"Grassland",372.123492074793,413.608683559613
"2007-01-25",180,"Flooded Vegetation",453.131087612461,495.777709342338
"2007-01-25",190,"Built areas",113.378644327323,160.621613065402
"2007-01-25",200,"Bare areas",295.292604297638,344.022871154785
"2007-01-25",210,"Water bodies",1297.33879965879,1325.42840661895
"2007-02-26",10,"Crops rainfed",17.7674837063921,66.8503461505236
"2007-02-26",30,"Crop-tree mosaic",16.6427575993368,65.394839627358
"2007-02-26",60,"Woodland",25.5242857580624,68.8938423325267
"2007-02-26",120,"Shrubland",59.0139251181737,105.565558740092
"2007-02-26",130,"Grassland",370.927908364603,416.824773610559
"2007-02-26",180,"Flooded Vegetation",451.947303875073,498.515547159556
"2007-02-26",190,"Built areas",112.066925577819,162.647914965947
"2007-02-26",200,"Bare areas",295.5877376194,347.628270823161
"2007-02-26",210,"Water bodies",1295.98065365031,1327.05649639515
"2007-03-30",10,"Crops rainfed",15.2440802002061,59.3857021218607
"2007-03-30",30,"Crop-tree mosaic",13.3380265736534,56.8491575150851
"2007-03-30",60,"Woodland",20.806240593708,61.7619830082271
"2007-03-30",120,"Shrubland",54.3670277868208,99.1632030234249
"2007-03-30",130,"Grassland",368.345975069738,411.318442619753
"2007-03-30",180,"Flooded Vegetation",449.680412008956,493.52433106706
"2007-03-30",190,"Built areas",109.502863079309,157.731508771578
"2007-03-30",200,"Bare areas",295.129004313151,342.532604278564
"2007-03-30",210,"Water bodies",1293.44554132826,1323.72391201405
"2007-04-23",10,"Crops rainfed",12.9301779585459,60.2747009031582
"2007-04-23",30,"Crop-tree mosaic",11.5220350142199,56.8659429581074
"2007-04-23",60,"Woodland",17.273249122792,62.5150085262951
"2007-04-23",120,"Shrubland",51.1696037413908,99.7500998377197
"2007-04-23",130,"Grassland",366.448512649153,411.669204426813
"2007-04-23",180,"Flooded Vegetation",448.338745352384,494.457664386646
"2007-04-23",190,"Built areas",107.353817927341,159.808678905169
"2007-04-23",200,"Bare areas",294.264715412776,342.979204335531
"2007-04-23",210,"Water bodies",1291.69067233868,1325.47232017088
"2007-05-25",10,"Crops rainfed",8.74747805081373,55.0037792709191
"2007-05-25",30,"Crop-tree mosaic",6.62521874201584,51.0444993657565
"2007-05-25",60,"Woodland",11.6408735404595,56.7286039636571
"2007-05-25",120,"Shrubland",47.0338016745701,94.6799358744829
"2007-05-25",130,"Grassland",363.392624239851,407.004020130141
"2007-05-25",180,"Flooded Vegetation",445.446628246758,490.352709486678
"2007-05-25",190,"Built areas",104.878383893209,156.992967287699
"2007-05-25",200,"Bare areas",291.316804296494,338.053337727865
"2007-05-25",210,"Water bodies",1290.06913677829,1323.05790080381
"2007-06-26",10,"Crops rainfed",7.36126724391645,49.6794503484954
"2007-06-26",30,"Crop-tree mosaic",4.56565942527872,45.2843810654428
"2007-06-26",60,"Woodland",9.78689994663124,51.0768600721095
"2007-06-26",120,"Shrubland",45.8980275193916,89.8611839119103
"2007-06-26",130,"Grassland",362.467408050572,402.752645894287
"2007-06-26",180,"Flooded Vegetation",444.604736350678,486.354060817409
"2007-06-26",190,"Built areas",104.501821398735,151.727602601051
"2007-06-26",200,"Bare areas",289.811004292329,334.476070943197
"2007-06-26",210,"Water bodies",1289.79329408755,1319.89497941264
"2007-07-28",10,"Crops rainfed",6.37027403532903,53.0153432427304
"2007-07-28",30,"Crop-tree mosaic",3.243227476743,48.9553062305463
"2007-07-28",60,"Woodland",8.73436298801582,54.2787243777029
"2007-07-28",120,"Shrubland",45.2659819583884,92.4297775435156
"2007-07-28",130,"Grassland",361.937543944196,405.252970178897
"2007-07-28",180,"Flooded Vegetation",444.288520105787,488.826357970367
"2007-07-28",190,"Built areas",104.077602631723,154.738800605138
"2007-07-28",200,"Bare areas",289.436137635549,337.644004221598
"2007-07-28",210,"Water bodies",1289.69694576906,1321.34778847855
"2007-08-29",10,"Crops rainfed",5.62048595992142,59.9735517876402
"2007-08-29",30,"Crop-tree mosaic",2.42593162819231,55.9273088421825
"2007-08-29",60,"Woodland",7.80646480024702,61.5449716814767
"2007-08-29",120,"Shrubland",44.4593799297471,99.3340748446338
"2007-08-29",130,"Grassland",361.248569269987,411.614829279597
"2007-08-29",180,"Flooded Vegetation",443.664871459877,495.904060982369
"2007-08-29",190,"Built areas",103.384633899356,162.083852450053
"2007-08-29",200,"Bare areas",288.75987096866,346.659204203288
"2007-08-29",210,"Water bodies",1289.3129570089,1325.59638402703
"2007-09-30",10,"Crops rainfed",4.88108923674202,66.5815343024132
"2007-09-30",30,"Crop-tree mosaic",1.54692158011245,62.4601425398346
"2007-09-30",60,"Woodland",6.72399925833435,67.5992317465804
"2007-09-30",120,"Shrubland",43.6656180119788,106.475283345056
"2007-09-30",130,"Grassland",360.815307997199,418.05303186955
"2007-09-30",180,"Flooded Vegetation",443.2439255211,502.181763107712
"2007-09-30",190,"Built areas",102.943488057315,168.606509248416
"2007-09-30",200,"Bare areas",288.538537632803,353.612471008301
"2007-09-30",210,"Water bodies",1288.9781255501,1329.64301325766
"2007-10-24",10,"Crops rainfed",4.94639723194491,74.7381180674048
"2007-10-24",30,"Crop-tree mosaic",1.7726830837117,70.1868113865732
"2007-10-24",60,"Woodland",7.01328121766193,76.3617394046121
"2007-10-24",120,"Shrubland",43.7385928131079,114.277551978796
"2007-10-24",130,"Grassland",360.882113637118,424.049686106728
"2007-10-24",180,"Flooded Vegetation",443.354060653496,508.995502368824
"2007-10-24",190,"Built areas",103.151040143411,176.252776145935
"2007-10-24",200,"Bare areas",288.643204301079,359.289426411947
"2007-10-24",210,"Water bodies",1289.00453004375,1335.60977327154
"2007-11-25",10,"Crops rainfed",7.44421440920408,69.3519284554746
