"country","date","lc_class","lc_desc","rain_lm2","temp_C","evap_lm2","roff_lm2","smc_lm2"
"ALL",1999-04-16,200,"Bare areas",12.8073697910054,19.8211984237035,94.4907059814568,4.36815981888117,243.20258771504
"ALL",1999-04-16,210,"Water bodies",7.80137748827893,20.3522675555685,59.5228600175925,2.35822586723808,527.33329609166
"ALL",1999-05-16,10,"Crops rainfed",7.55000717077224,16.0793304147503,24.3638950507092,0.0286214853313855,59.0032275246002
"ALL",1999-05-16,30,"Crop-tree mosaic",9.54205319901253,15.7410828480912,28.7210470431425,0.0343816087576119,53.2466557028548
"ALL",1999-05-16,60,"Woodland",6.67348607606448,15.4397949945822,45.1656748763825,0.123218666633886,128.935455309599
"ALL",1999-05-16,120,"Shrubland",6.78531263498497,16.1402398998318,44.8431717832326,0.0703042372395111,135.272277927434
"ALL",1999-05-16,130,"Grassland",6.83941248184361,15.7265356373294,63.9801270371706,0.0580460774107656,133.64737922646
"ALL",1999-05-16,180,"Flooded Vegetation",5.63496087815541,15.696323997096,62.3810100553879,0.184739244504817,287.673827497583
"ALL",1999-05-16,190,"Built areas",6.60035122022449,17.2887432980338,8.23320969097531,0.000385956893627032,19.5026467623485
"ALL",1999-05-16,200,"Bare areas",6.5611569242634,15.3625999689102,77.869039108441,0.0595871480062016,165.071172271545
"ALL",1999-05-16,210,"Water bodies",4.31876329946096,16.0057981739873,42.2001178029266,0.301164231765613,483.589635356613
"ALL",1999-06-16,10,"Crops rainfed",2.790498039765,14.6242918975135,10.1922084042008,0.00151095250091778,47.3776245431535
"ALL",1999-06-16,30,"Crop-tree mosaic",2.60691493101349,14.4639512564631,11.9497353847873,3.76305242684236e-05,39.8549864080437
"ALL",1999-06-16,60,"Woodland",2.86887730722045,14.013888940946,31.0306082055363,0.000840606390331613,94.8315699132389
"ALL",1999-06-16,120,"Shrubland",2.36097553880844,14.6776474860876,24.223624581727,0.00488168290827575,102.65101253874
"ALL",1999-06-16,130,"Grassland",2.44685577450357,14.8937748371675,30.6045274512466,2.29107594878009e-05,86.1348494647878
"ALL",1999-06-16,180,"Flooded Vegetation",2.23295315323699,14.4206848144531,36.5611529293921,0.0153961433090964,238.929046568118
"ALL",1999-06-16,190,"Built areas",2.39422752773834,15.0229633299421,2.65853410972259,7.12778740765517e-05,18.8933914484752
"ALL",1999-06-16,200,"Bare areas",2.17969962974962,14.5722659428914,38.5871730933403,0,105.044329138473
"ALL",1999-06-16,210,"Water bodies",2.26838356510321,14.152474278989,35.6810712770193,0.0322879768856259,448.416844668596
"ALL",1999-07-16,10,"Crops rainfed",6.22925410604526,14.8259749789291,7.11949961717037,9.77377553682374e-05,43.9999325032727
"ALL",1999-07-16,30,"Crop-tree mosaic",6.10253458645056,14.755020812735,6.56471177088257,1.23993063584206e-05,35.3549787573465
"ALL",1999-07-16,60,"Woodland",6.08615853067696,14.7006898846713,9.60057428959633,7.30278134585884e-05,79.6967926804223
"ALL",1999-07-16,120,"Shrubland",2.8394505058754,14.7643848019442,5.97828581583843,0.000304153877193122,93.385670033237
"ALL",1999-07-16,130,"Grassland",2.76457700464071,15.0943286907005,3.18605778245773,1.43035081548915e-06,77.2254342288746
"ALL",1999-07-16,180,"Flooded Vegetation",2.41269103616057,14.8124305323551,13.9912155516365,0.000638597585906079,220.075961959989
"ALL",1999-07-16,190,"Built areas",3.66775862603238,14.9192688498324,3.76217791721486,7.07520308502078e-05,18.7986212108793
"ALL",1999-07-16,200,"Bare areas",1.91699581775922,15.018611907959,1.95569971040683,0,94.4671151141326
"ALL",1999-07-16,210,"Water bodies",2.57715978911086,14.4868593630583,29.1497299322096,0.00162468111980362,417.919516827749
"ALL",1999-08-16,10,"Crops rainfed",3.65341085648604,19.0325318233399,4.44934578886668,0,43.2464870178636
"ALL",1999-08-16,30,"Crop-tree mosaic",4.24524349075558,18.8207317009342,4.50007596654363,0,35.2804465446894
"ALL",1999-08-16,60,"Woodland",3.37466485255766,19.1609690716379,4.25924680235739,0,78.5351822189441
"ALL",1999-08-16,120,"Shrubland",2.67949341187463,19.0977562684118,4.88080122463689,0,90.8517148606784
"ALL",1999-08-16,130,"Grassland",3.19543194234303,19.5305558016167,3.2656535973612,0,77.2203762172598
"ALL",1999-08-16,180,"Flooded Vegetation",2.46638009690574,19.2917568809108,9.34974360257002,0,210.724033161214
"ALL",1999-08-16,190,"Built areas",2.47468272120239,19.064037014847,2.53278482670698,0,18.7753589478708
"ALL",1999-08-16,200,"Bare areas",3.33769964909294,19.4195541938146,3.34690935248005,0,94.6040182138483
"ALL",1999-08-16,210,"Water bodies",1.17337886565466,18.9721838909647,18.3261702938896,0,395.839568879293
"ALL",1999-09-16,10,"Crops rainfed",1.24820872867199,23.3958310059304,1.48148483928577,0,42.7369711837662
"ALL",1999-09-16,30,"Crop-tree mosaic",1.34973785239922,23.3901852514074,1.35944366667062,0,35.1266994436747
"ALL",1999-09-16,60,"Woodland",1.27705970279886,23.6024216326168,1.37135251607524,0,78.0920969339401
"ALL",1999-09-16,120,"Shrubland",1.29331377070491,23.4109676213104,2.15926098453122,0,89.200371277584
"ALL",1999-09-16,130,"Grassland",1.39498710377666,24.1645249988477,1.39673330777522,0,77.1122291830789
"ALL",1999-09-16,180,"Flooded Vegetation",1.24207288853253,23.7625122070312,3.36887851504666,0,206.240958778482
"ALL",1999-09-16,190,"Built areas",1.40587340492832,22.7286356551401,1.4489650579725,0,18.7092273441198
"ALL",1999-09-16,200,"Bare areas",1.4292296428593,24.1296668847402,1.42702053418731,0,94.4658608442793
"ALL",1999-09-16,210,"Water bodies",0.864838572852022,23.2962502189304,6.9433273437396,0,383.862692998803
"ALL",1999-10-16,10,"Crops rainfed",20.3375265459775,27.5070407403307,20.309811437725,0,43.7789772781884
"ALL",1999-10-16,30,"Crop-tree mosaic",29.6938624912437,27.1584965960449,29.6663588411399,0,37.0301291872027
"ALL",1999-10-16,60,"Woodland",16.9675427183444,27.5787486935257,16.9073887174476,0,78.4308862318915
"ALL",1999-10-16,120,"Shrubland",20.2185389354432,27.5421722517121,20.1675514378883,0,89.1761725755962
"ALL",1999-10-16,130,"Grassland",27.2366224773101,27.8641968673661,27.1544042248757,0,77.5069246358224
"ALL",1999-10-16,180,"Flooded Vegetation",20.9445997963964,27.8197981181897,20.8634928640382,0,205.962548092792
"ALL",1999-10-16,190,"Built areas",7.75697934033896,27.4989791487585,7.67501389168716,0,18.831601846849
"ALL",1999-10-16,200,"Bare areas",31.513707377016,27.7823990186055,31.5224138167963,0,94.8627017270774
"ALL",1999-10-16,210,"Water bodies",10.1494644305801,27.743326270062,9.81190106982546,0,382.636016317036
"ALL",1999-11-16,10,"Crops rainfed",134.861140217139,25.1829672668723,97.3722887676128,9.13670663488375,58.1550720937611
"ALL",1999-11-16,30,"Crop-tree mosaic",151.802735507712,24.7437715522481,102.638128850777,17.8003704770125,54.3593415607225
"ALL",1999-11-16,60,"Woodland",123.750790540954,25.004724711305,98.0595386388663,4.71339515898787,90.1363738034239
"ALL",1999-11-16,120,"Shrubland",140.062069495842,25.4664202842454,99.8712481486244,14.168777960898,104.966653759644
"ALL",1999-11-16,130,"Grassland",148.045778200051,25.1084809789967,111.629579385714,9.400177265742,94.3599949757961
"ALL",1999-11-16,180,"Flooded Vegetation",155.27001504578,25.6250574212325,99.2271524997992,3.93407252627903,230.754724163758
"ALL",1999-11-16,190,"Built areas",132.719703011856,26.2237146744157,88.0409357258609,31.5336716063171,30.8067831129749
"ALL",1999-11-16,200,"Bare areas",181.835259792933,25.0921372572581,113.413778629365,1.60049362614245,130.341820212702
"ALL",1999-11-16,210,"Water bodies",117.348886976327,26.1365484154743,84.1845510699584,5.61727085896959,391.549333199211
"ALL",1999-12-16,10,"Crops rainfed",184.189784732101,22.4303332359769,140.047382826055,15.2158017975121,78.2870832469587
"ALL",1999-12-16,30,"Crop-tree mosaic",174.766108735737,22.0152791932081,140.499103319753,11.7965271656297,69.3479782386769
"ALL",1999-12-16,60,"Woodland",188.775862076051,22.2993909952701,138.847124296026,7.15215843602428,109.861491583854
"ALL",1999-12-16,120,"Shrubland",167.120881615201,22.9778952104796,138.863781582727,6.47846399935352,121.91333252211
"ALL",1999-12-16,130,"Grassland",168.869222626986,22.7123711600065,141.7036343052,3.85086189432341,110.13631237784
"ALL",1999-12-16,180,"Flooded Vegetation",162.575967540646,23.0960705405788,144.331706773741,1.65826211910348,262.90061652033
"ALL",1999-12-16,190,"Built areas",155.364592229587,23.4912802183529,128.542623235935,4.10646305575847,37.7309206269246
"ALL",1999-12-16,200,"Bare areas",171.694562957828,22.6942420005798,146.424319131029,0.209545001276079,171.008354462683
"ALL",1999-12-16,210,"Water bodies",151.199445096427,23.5300719219705,142.463375998246,4.15788841764088,409.943120272263
"ALL",2000-01-16,10,"Crops rainfed",199.480440035657,22.6738340273333,145.020005339869,41.8458648654311,100.021972251066
"ALL",2000-01-16,30,"Crop-tree mosaic",198.83140238384,22.3166563548488,146.621194244899,43.8430521611414,86.831220778522
"ALL",2000-01-16,60,"Woodland",202.59053090533,22.518021646617,144.12415184211,22.2582715621571,150.01961198997
"ALL",2000-01-16,120,"Shrubland",177.778514337582,22.9630238648859,144.19655716105,12.5474658585464,136.524344084142
"ALL",2000-01-16,130,"Grassland",205.558547155965,22.6422534863858,146.778383398155,10.6756019052219,137.378235392725
"ALL",2000-01-16,180,"Flooded Vegetation",190.325423535021,23.1534821359735,145.517201476277,13.1054342787525,285.224472221575
"ALL",2000-01-16,190,"Built areas",162.686039251632,23.4476729794133,143.287764857737,22.1222793213654,39.4455923064505
"ALL",2000-01-16,200,"Bare areas",149.718242681229,22.6476237376531,145.092595798587,0.977549306932346,182.188306120535
"ALL",2000-01-16,210,"Water bodies",250.154699716191,23.6606378969939,150.452365275819,25.9256162255754,446.223065645798
"ALL",2000-02-15,10,"Crops rainfed",89.6303968730021,22.8208392203808,96.4804624344097,20.5970685073993,86.4774980584337
"ALL",2000-02-15,30,"Crop-tree mosaic",77.3152545089008,22.4448244086934,92.1788495587967,11.3083655074391,74.2254897004176
"ALL",2000-02-15,60,"Woodland",103.202826014461,22.5381075980208,105.84774322523,14.3722811553057,151.871901682857
"ALL",2000-02-15,120,"Shrubland",54.2908574481048,23.1230680688066,95.6826666156536,4.27303793633626,131.36137299911
"ALL",2000-02-15,130,"Grassland",59.5535923208654,22.6986539317443,112.918748261971,3.12994866160174,146.03971870473
"ALL",2000-02-15,180,"Flooded Vegetation",45.1290201063354,23.0069644325658,115.469175304583,1.51539654449944,270.181984612816
"ALL",2000-02-15,190,"Built areas",36.5762479622099,24.0305483507246,67.9061986562409,1.42943166829659,28.7896515386682
"ALL",2000-02-15,200,"Bare areas",44.3561880778361,22.6991692781448,119.052607488084,0.000101230547144837,155.39219121635
"ALL",2000-02-15,210,"Water bodies",43.8848100705756,23.2089780724567,111.548868284318,5.20436831202349,449.546761201776
"ALL",2000-03-15,10,"Crops rainfed",104.960918750245,22.0467340133748,105.774930729555,7.56276396640628,73.3843896451415
"ALL",2000-03-15,30,"Crop-tree mosaic",131.134850914335,21.647861853213,107.030969620395,17.220497285211,63.4169726413975
"ALL",2000-03-15,60,"Woodland",104.441487944672,21.888577544229,108.150780205396,7.90449855722845,149.285154058274
"ALL",2000-03-15,120,"Shrubland",117.670728851899,22.7249638851521,98.0910082333233,8.01955482365851,113.243873227737
"ALL",2000-03-15,130,"Grassland",132.783579116737,22.3120769399457,110.934046052187,8.85867351134091,115.394965210073
"ALL",2000-03-15,180,"Flooded Vegetation",96.0881907555679,23.0215554488333,94.5169723252643,0.0236438866377376,228.675738422494
"ALL",2000-03-15,190,"Built areas",97.9131935374464,23.2750815388884,86.8852409290138,0.0660629732859311,29.0379106367531
"ALL",2000-03-15,200,"Bare areas",112.894481093372,22.7174758116404,95.424751411565,0,111.424599856138
"ALL",2000-03-15,210,"Water bodies",93.3558402156569,23.3119838548743,96.7099104608085,2.71250983754908,411.995844270872
"ALL",2000-04-15,10,"Crops rainfed",10.3543184935496,19.8153625724966,42.6204900434064,0.0508303796288873,54.7614926347095
"ALL",2000-04-15,30,"Crop-tree mosaic",14.3160569806222,19.3532902296813,53.4671734595882,0.018271914732518,52.3189701211568
"ALL",2000-04-15,60,"Woodland",8.31892706691644,19.4319308705354,54.7995684678654,0.703866096982091,119.950592204923
"ALL",2000-04-15,120,"Shrubland",9.01665795664131,20.1588430189613,42.2784022722768,0.0147945407775417,101.448193758017
"ALL",2000-04-15,130,"Grassland",10.585478783649,19.7138401627892,64.8710669363453,0.00658596636042153,99.6993214604426
"ALL",2000-04-15,180,"Flooded Vegetation",9.93559736180989,20.1576128507915,41.4172771446542,8.79150773233493e-05,214.419134378433
"ALL",2000-04-15,190,"Built areas",7.50803409680474,21.1054116251741,19.6996160420413,3.89805286656351e-05,20.1471324152933
"ALL",2000-04-15,200,"Bare areas",13.4907589629449,19.9228357474009,54.0396839908794,1.74948155962085e-06,106.070203923931
"ALL",2000-04-15,210,"Water bodies",5.36533548553131,20.1186860125998,32.2237208051577,0.000129739860593966,393.212131774944
"ALL",2000-05-15,10,"Crops rainfed",9.33323636893835,17.89440487128,10.3860271335651,0.00153864712118421,44.1271510943012
"ALL",2000-05-15,30,"Crop-tree mosaic",13.5798335668162,17.4740117327636,15.966429539837,0.000239106645853538,36.8074430873945
"ALL",2000-05-15,60,"Woodland",10.6712232265959,17.4421753909485,23.9380288330071,0.0262282057593747,93.9348541028121
"ALL",2000-05-15,120,"Shrubland",6.76263490721411,18.2245455186347,9.04776664734282,0.000459504473275219,90.1295494018556
"ALL",2000-05-15,130,"Grassland",7.981284587548,18.182378898328,9.55060578389635,0,77.9769188246544
"ALL",2000-05-15,180,"Flooded Vegetation",4.52887686120735,18.2993356805098,4.82691768794738,9.31240854692252e-06,206.416891066652
"ALL",2000-05-15,190,"Built areas",4.97000676896734,18.9429222680732,4.82097985594131,1.11714316087501e-05,19.0224738705457
"ALL",2000-05-15,200,"Bare areas",4.31859704620479,18.1082403659821,4.21065237053,0,94.6375473452111
"ALL",2000-05-15,210,"Water bodies",4.29215318014109,18.37074379299,5.81641562495624,3.71821529663356e-05,384.094841697942
"ALL",2000-06-15,10,"Crops rainfed",4.89354884973895,14.7214572220477,6.49662172831724,1.68848517232932e-06,43.179192654496
"ALL",2000-06-15,30,"Crop-tree mosaic",4.46268169996463,14.5078449423382,6.72776390390151,1.34063427910869e-06,35.4621038980339
"ALL",2000-06-15,60,"Woodland",4.71791536143587,14.3400621476151,15.928970916192,3.6789940725668e-06,82.7068385160536
"ALL",2000-06-15,120,"Shrubland",2.46942917624969,15.0616756199201,3.14928851924168,2.43728659871269e-06,89.206245534996
"ALL",2000-06-15,130,"Grassland",2.45047318339777,15.3954962626319,3.51588002861806,0,77.275375078702
"ALL",2000-06-15,180,"Flooded Vegetation",2.50394781587123,14.9679260253906,2.7419353207877,7.97104098516106e-06,206.248048060819
"ALL",2000-06-15,190,"Built areas",2.46176948901666,15.2987663247791,2.86826713282737,9.56228872128885e-06,18.8413645125365
"ALL",2000-06-15,200,"Bare areas",1.53355264832555,15.2259196440379,1.90635923840432,0,94.5783689940969
"ALL",2000-06-15,210,"Water bodies",3.399669327821,14.6414381939432,3.44784613996482,3.18264027740851e-05,383.487446323685
"ALL",2000-07-15,10,"Crops rainfed",1.33369350233684,13.2466967754207,1.37775879548278,0,42.6817007201768
"ALL",2000-07-15,30,"Crop-tree mosaic",1.19419879203688,13.0297536298612,1.16774621920959,0,35.1450819126963
"ALL",2000-07-15,60,"Woodland",1.2985023221288,13.1764666629849,1.5202252948431,0,78.1321377825594
"ALL",2000-07-15,120,"Shrubland",0.955037893198615,13.3349620716784,1.00559164113825,0,88.9605919527748
"ALL",2000-07-15,130,"Grassland",0.870441703717738,13.6210376390665,0.850824173443374,0,77.1350796466028
"ALL",2000-07-15,180,"Flooded Vegetation",0.992318825239492,13.2996946635999,1.23922979869588,0,206.074455844729
"ALL",2000-07-15,190,"Built areas",1.42403808104722,13.4896735826243,1.44579358174951,0,18.7757341190965
"ALL",2000-07-15,200,"Bare areas",0.731775498542575,13.3595712184906,0.709677920846907,0,94.5018484598647
"ALL",2000-07-15,210,"Water bodies",1.1526183731635,13.1965847844663,1.74038580216802,0,383.186940431595
"ALL",2000-08-15,10,"Crops rainfed",0.672799774213022,17.2410891112689,0.709393837122182,2.08203196159668e-06,42.6632781315358
"ALL",2000-08-15,30,"Crop-tree mosaic",0.567433696416121,17.2490902849253,0.604210503761483,1.65310508120472e-06,35.139277613839
"ALL",2000-08-15,60,"Woodland",0.564672181003912,17.4187658948798,0.610871256829716,4.53648238737086e-06,78.1013355626925
"ALL",2000-08-15,120,"Shrubland",0.589197768801297,17.0866278123963,0.643057781317927,3.00536165863431e-06,88.9202540052731
"ALL",2000-08-15,130,"Grassland",0.435534127487554,17.7277421349269,0.453889103635053,0,77.1346188325798
"ALL",2000-08-15,180,"Flooded Vegetation",0.67890809596813,17.2530939202559,0.904691550838858,9.82890603380766e-06,205.856590798027
"ALL",2000-08-15,190,"Built areas",1.11093652071284,16.6697543258455,1.15126231834879,1.17910367647906e-05,18.7371179798519
"ALL",2000-08-15,200,"Bare areas",0.505381952587669,17.5790364344915,0.523234329071975,0,94.5021997044484
"ALL",2000-08-15,210,"Water bodies",0.796382023928597,16.8677311772885,1.32736753175827,3.92444001784639e-05,382.667384401612
"ALL",2000-09-15,10,"Crops rainfed",7.68214555469688,21.2965797280086,7.61087149093239,0,42.9563044298637
"ALL",2000-09-15,30,"Crop-tree mosaic",10.6345515391125,21.1384785547955,10.2612739894967,0,35.7439155053631
"ALL",2000-09-15,60,"Woodland",9.82000776726282,21.3298844828213,9.64598562032046,0,78.5788551310944
"ALL",2000-09-15,120,"Shrubland",4.84830678734508,21.0445517330487,4.83534455306664,0,89.0438539661883
"ALL",2000-09-15,130,"Grassland",10.4103196420084,21.5792362359421,10.0207319296916,0,77.7020772549958
"ALL",2000-09-15,180,"Flooded Vegetation",9.78742029419185,21.1440393548262,9.88772339010929,0,206.13836369389
"ALL",2000-09-15,190,"Built areas",1.41595745040467,20.9945526548083,1.45442464552028,0,18.7057207407726
"ALL",2000-09-15,200,"Bare areas",15.179681435157,21.2817534605662,15.173548320405,0,95.2572471921643
"ALL",2000-09-15,210,"Water bodies",2.31810545548559,20.8689250116763,2.59149387132449,0,382.249802770822
"ALL",2000-10-15,10,"Crops rainfed",15.9988905852854,27.4897377099219,13.379676599435,0,42.7653888850552
"ALL",2000-10-15,30,"Crop-tree mosaic",15.1447316180698,27.4349959081964,13.0011670658724,0,35.2489134148773
"ALL",2000-10-15,60,"Woodland",16.1407498436704,27.6682300623518,13.4602899356978,0,78.2000033129156
"ALL",2000-10-15,120,"Shrubland",17.4428371821682,27.4083496094206,14.5153969407315,0,89.0294895156423
"ALL",2000-10-15,130,"Grassland",17.5143601081027,28.0822793516086,14.9703822237946,0,77.2467533954125
"ALL",2000-10-15,180,"Flooded Vegetation",16.6858646860132,27.8733918039422,13.5533874210906,0,205.831987424901
"ALL",2000-10-15,190,"Built areas",15.4404018068032,26.8723974201341,13.2250404277149,0,18.8066205380687
"ALL",2000-10-15,200,"Bare areas",17.4638198607454,28.0752792358398,13.8905395163363,0,94.5685711012532
"ALL",2000-10-15,210,"Water bodies",16.1606437866873,27.5694069240404,13.512275149048,0,382.545106405797
"ALL",2000-11-15,10,"Crops rainfed",138.931439969897,23.9803938650704,126.517797021488,0.0170180866346922,49.3329214852121
"ALL",2000-11-15,30,"Crop-tree mosaic",135.879799895302,23.5386921525167,131.599771821218,1.59410419470461e-06,41.5115600811495
"ALL",2000-11-15,60,"Woodland",148.28766284372,23.776234145012,129.50101651688,0.161292930120641,86.4988531571829
"ALL",2000-11-15,120,"Shrubland",168.595899406231,24.2351333615089,126.168458443864,2.5237439524893,99.0831106549114
"ALL",2000-11-15,130,"Grassland",169.895733436631,23.9646869670677,130.996727508563,0.101495319120707,86.4451383224982
"ALL",2000-11-15,180,"Flooded Vegetation",204.746406333901,24.468042474044,122.384438978961,0.244919993240205,220.068757672059
"ALL",2000-11-15,190,"Built areas",146.65461763283,24.7007476891648,117.200667318086,0.0500780297541335,24.0145359437778
"ALL",2000-11-15,200,"Bare areas",212.368305691143,23.9696745077769,128.828903801605,0,102.628415729851
"ALL",2000-11-15,210,"Water bodies",181.082323698438,24.9458115619162,117.293960547059,0.803723372548515,405.050651695417
"ALL",2000-12-16,10,"Crops rainfed",296.370897773192,22.3681725757652,144.218839126046,90.4261611207327,100.343344501194
"ALL",2000-12-16,30,"Crop-tree mosaic",256.57844175389,21.9696323885462,147.925526299306,52.0772647571346,85.2601925455518
"ALL",2000-12-16,60,"Woodland",295.67220337579,22.2425973119212,141.971948450636,59.5184661269114,156.03343577196
"ALL",2000-12-16,120,"Shrubland",322.322381185436,22.6926171562287,142.912491850228,95.0568068025105,177.726788716779
"ALL",2000-12-16,130,"Grassland",316.412888332682,22.3581337177648,145.154981191921,39.2202030635805,198.188586896148
"ALL",2000-12-16,180,"Flooded Vegetation",311.009988273604,22.9091584055047,143.834196077966,56.882189488581,342.058983100088
"ALL",2000-12-16,190,"Built areas",318.216932339537,23.3093872920384,142.318828842891,169.936888069008,55.4111015298572
"ALL",2000-12-16,200,"Bare areas",248.14135126453,22.4035882155101,146.01327016444,9.80498515286357,233.839418957631
"ALL",2000-12-16,210,"Water bodies",375.874526846051,23.4073066711426,144.388560718115,108.648388126755,491.152031318001
"ALL",2001-01-16,10,"Crops rainfed",196.628541174332,22.9667575335075,155.667451222708,48.2927448954906,117.4288476527
"ALL",2001-01-16,30,"Crop-tree mosaic",182.166668034122,22.5412250988381,159.461697625954,24.1279530515995,100.281093758073
"ALL",2001-01-16,60,"Woodland",210.370376531717,22.8504278868501,153.624453814627,36.9093733179319,210.349313773385
"ALL",2001-01-16,120,"Shrubland",163.748884008922,23.3295106125353,151.713739139008,21.6883627156441,207.302696990975
"ALL",2001-01-16,130,"Grassland",180.794913302602,23.0344991588311,156.159202735294,24.2466242401789,246.043563834896
"ALL",2001-01-16,180,"Flooded Vegetation",174.924289462567,23.5157185604698,152.712397451978,21.0732868979903,401.190100443991
"ALL",2001-01-16,190,"Built areas",172.496773724666,23.8957640241447,157.619208966292,34.1430744647075,48.87041045165
"ALL",2001-01-16,200,"Bare areas",172.002421002344,23.0444671710332,155.863881741971,5.84613964618654,270.211055025458
"ALL",2001-01-16,210,"Water bodies",171.365995224408,23.978088710619,151.363780147348,28.036656687553,574.353103637695
"ALL",2001-02-15,10,"Crops rainfed",63.4847448163535,24.0968083812956,101.888936466949,3.00904727071934,96.1306056169648
"ALL",2001-02-15,30,"Crop-tree mosaic",62.2049445506761,23.8183884616709,96.3432661271017,2.09917668421517,81.413546913854
"ALL",2001-02-15,60,"Woodland",65.0794360809977,23.8735215810017,108.33180732433,5.7061349082082,198.077629106184
"ALL",2001-02-15,120,"Shrubland",57.9240427203322,24.2030343228997,100.020027972219,4.92186856186905,186.775615670666
"ALL",2001-02-15,130,"Grassland",58.2903237213727,23.8002109943941,112.464946200371,12.3167927962694,224.051468049249
"ALL",2001-02-15,180,"Flooded Vegetation",57.193627760525,24.1863082082648,113.965573577566,5.09169875322186,380.352898359299
"ALL",2001-02-15,190,"Built areas",65.6789206755075,25.0797516974234,81.4407762161438,0.486700512156861,30.084154244585
"ALL",2001-02-15,200,"Bare areas",54.2070000655258,23.787446419398,116.604448740691,5.15121681369237,259.750895019621
"ALL",2001-02-15,210,"Water bodies",60.8195170241347,24.4999960194463,111.55953344069,4.06406740516618,542.637122651805
"ALL",2001-03-16,10,"Crops rainfed",177.074949343568,21.4919925048059,119.195065890311,42.0766386392573,99.5696093769138
"ALL",2001-03-16,30,"Crop-tree mosaic",225.971016524062,21.1170636273354,125.287642390574,76.5044101250954,101.736366994813
"ALL",2001-03-16,60,"Woodland",138.785717322418,21.3518777362008,118.698792309371,13.7194938241762,181.734402716942
"ALL",2001-03-16,120,"Shrubland",109.897644094427,21.6291125224133,114.410005315651,10.6022897570968,165.565772001596
"ALL",2001-03-16,130,"Grassland",111.734923819081,21.3193319945209,118.858665826079,17.3572522410429,185.383985057482
"ALL",2001-03-16,180,"Flooded Vegetation",96.6754857829073,21.6509543971011,117.75358224787,3.29585565341745,341.995941262496
"ALL",2001-03-16,190,"Built areas",124.32590101782,22.3244061058278,107.908956167479,16.1471653770168,34.6862975574802
"ALL",2001-03-16,200,"Bare areas",88.7064664852233,21.1881024440129,117.982865148906,2.07937503114977,210.090780826906
"ALL",2001-03-16,210,"Water bodies",105.966934208877,22.1624835470448,114.130169365165,5.80039207438521,520.386304223019
"ALL",2001-04-16,10,"Crops rainfed",6.7004694994241,20.3880274112053,37.1553272598447,1.24473941059504,67.4611193837324
"ALL",2001-04-16,30,"Crop-tree mosaic",7.21875316060607,20.0798118622966,39.5874726774947,1.38959280307552,64.7631368780862
"ALL",2001-04-16,60,"Woodland",5.92638340549167,19.78886577457,60.4410242413103,0.698097306021603,140.695693602758
"ALL",2001-04-16,120,"Shrubland",5.99720306267783,20.1931792827694,44.7652884302292,0.0628320303722477,123.504866098918
"ALL",2001-04-16,130,"Grassland",6.46034836439529,19.8215389285467,64.2558127710832,0.227871081817316,129.683681885401
"ALL",2001-04-16,180,"Flooded Vegetation",5.48774136189566,19.6933597765471,73.1443638791174,0.155445166944797,280.933077680437
"ALL",2001-04-16,190,"Built areas",6.35413268690395,21.4042044721938,8.19025255138885,0.000474051150924333,19.6937376569573
"ALL",2001-04-16,200,"Bare areas",7.28862105850681,19.5578061739604,74.0481565436539,0.0621836893057726,151.085901745285
"ALL",2001-04-16,210,"Water bodies",3.71902984110143,20.1283609141474,52.3434294920029,0.195079973792888,468.183004659155
"ALL",2001-05-16,10,"Crops rainfed",5.51504237015506,17.7425059449366,16.7192279396884,0.00347046437671345,47.7279624626929
"ALL",2001-05-16,30,"Crop-tree mosaic",5.51705289016252,17.5886408466851,19.524758751643,0.00606715369147879,42.4629633872506
"ALL",2001-05-16,60,"Woodland",5.45097187194451,17.2566936977473,33.6252658642694,0.0114186895884299,99.162727819763
"ALL",2001-05-16,120,"Shrubland",3.21491798855217,17.7700232718293,18.111404806402,0.000772860240807305,94.6978217056309
"ALL",2001-05-16,130,"Grassland",3.1603597346042,17.8455618619216,26.4831747147511,0.0029435669129179,84.928450680201
"ALL",2001-05-16,180,"Flooded Vegetation",3.67260781400594,17.4775462903474,32.9439291230301,0.00663886417267702,228.458802925913
"ALL",2001-05-16,190,"Built areas",3.73926674868252,18.2761102107906,4.04686409848666,0,18.9364506142385
"ALL",2001-05-16,200,"Bare areas",3.24150156377456,17.7385071118672,27.226509849713,0,99.2890150751919
"ALL",2001-05-16,210,"Water bodies",3.67243287638184,17.1596830616826,35.6576348913104,0.0105470458012453,427.730739723081
"ALL",2001-06-16,10,"Crops rainfed",8.68058109997257,15.2827709122185,9.57939844067763,7.69791853431208e-06,43.3711406087274
"ALL",2001-06-16,30,"Crop-tree mosaic",8.53651864437243,15.0748475851689,10.646480005229,5.02100522155342e-06,36.3846846105647
"ALL",2001-06-16,60,"Woodland",9.18413617624489,15.0013107667229,18.5371994104432,1.56361829546067e-05,81.9902791753971
"ALL",2001-06-16,120,"Shrubland",8.58397455313259,15.4324594041199,9.60391386396882,1.0736395623498e-05,90.3345529636415
"ALL",2001-06-16,130,"Grassland",9.25634701085814,15.5326042782944,10.8896440289481,0,78.4008485147032
"ALL",2001-06-16,180,"Flooded Vegetation",8.86235318667834,15.3777265046772,17.1822876271969,0.000115111320580771,214.943792895267
"ALL",2001-06-16,190,"Built areas",8.8768427904801,15.708721022752,8.89802858537704,3.58131239427304e-05,19.1465847551989
